unix_timestamp,telecommand,norad_id,ground_station_lat,ground_station_lon
1742630240,1: com_ping 10,62171,31.7619,-106.485
1742630470,1: com_ping 10,62171,31.7619,-106.485
1742635034,1: com_ping 10,62171,31.7619,-106.485
1742636293,1: com_ping 10,62171,31.7619,-106.485
1742636547,1: com_ping 10,62171,31.7619,-106.485
1742638780,1: com_ping 10,62171,31.7619,-106.485
1742641666,1: com_ping 10,62171,31.7619,-106.485
1742642114,1: com_ping 10,62171,31.7619,-106.485
1742645459,1: com_ping 10,62171,31.7619,-106.485
1742646428,1: com_ping 10,62171,31.7619,-106.485
1742647870,1: com_ping 10,62171,31.7619,-106.485
1742656335,1: com_ping 10,62171,31.7619,-106.485
1742657017,1: com_ping 10,62171,31.7619,-106.485
1742661231,1: com_ping 10,62171,31.7619,-106.485
1742662337,1: com_ping 10,62171,31.7619,-106.485
1742662392,1: com_ping 10,62171,31.7619,-106.485
1742664957,1: com_ping 10,62171,31.7619,-106.485
1742669126,1: com_ping 10,62171,31.7619,-106.485
1742674619,1: com_ping 10,62171,31.7619,-106.485
1742675849,1: com_ping 10,62171,31.7619,-106.485
1742676425,1: com_ping 10,62171,31.7619,-106.485
1742677189,1: com_ping 10,62171,31.7619,-106.485
1742683617,1: com_ping 10,62171,31.7619,-106.485
1742695323,1: com_ping 10,62171,31.7619,-106.485
1742701525,1: com_ping 10,62171,31.7619,-106.485
1742701582,1: com_ping 10,62171,31.7619,-106.485
1742703080,1: com_ping 10,62171,31.7619,-106.485
1742707746,1: com_ping 10,62171,31.7619,-106.485
1742712634,1: com_ping 10,62171,31.7619,-106.485
1742713364,1: com_ping 10,62171,31.7619,-106.485
1742715906,1: com_ping 10,62171,31.7619,-106.485
1742718100,1: com_ping 10,62171,31.7619,-106.485
1742722218,1: com_ping 10,62171,31.7619,-106.485
1742725038,1: com_ping 10,62171,31.7619,-106.485
1742728685,1: com_ping 10,62171,31.7619,-106.485
1742734668,1: com_ping 10,62171,31.7619,-106.485
1742736339,1: com_ping 10,62171,31.7619,-106.485
1742739519,1: com_ping 10,62171,31.7619,-106.485
1742740504,1: com_ping 10,62171,31.7619,-106.485
1742745126,1: com_ping 10,62171,31.7619,-106.485
1742752128,1: com_ping 10,62171,31.7619,-106.485
1742752977,1: com_ping 10,62171,31.7619,-106.485
1742753739,1: com_ping 10,62171,31.7619,-106.485
1742754073,1: com_ping 10,62171,31.7619,-106.485
1742761179,1: com_ping 10,62171,31.7619,-106.485
1742763294,1: com_ping 10,62171,31.7619,-106.485
1742763908,1: com_ping 10,62171,31.7619,-106.485
1742764610,1: com_ping 10,62171,31.7619,-106.485
1742769487,1: com_ping 10,62171,31.7619,-106.485
1742771238,1: com_ping 10,62171,31.7619,-106.485
1742773398,1: com_ping 10,62171,31.7619,-106.485
1742776748,1: com_ping 10,62171,31.7619,-106.485
1742785958,1: com_ping 10,62171,31.7619,-106.485
1742787656,1: com_ping 10,62171,31.7619,-106.485
1742788555,1: com_ping 10,62171,31.7619,-106.485
1742790582,1: com_ping 10,62171,31.7619,-106.485
1742790789,1: com_ping 10,62171,31.7619,-106.485
1742797921,1: com_ping 10,62171,31.7619,-106.485
1742798749,1: com_ping 10,62171,31.7619,-106.485
1742799958,1: com_ping 10,62171,31.7619,-106.485
1742800310,1: com_ping 10,62171,31.7619,-106.485
1742801311,1: com_ping 10,62171,31.7619,-106.485
1742802165,1: com_ping 10,62171,31.7619,-106.485
1742802196,1: com_ping 10,62171,31.7619,-106.485
1742804481,1: com_ping 10,62171,31.7619,-106.485
1742809203,1: com_ping 10,62171,31.7619,-106.485
1742813209,1: com_ping 10,62171,31.7619,-106.485
1742816530,1: com_ping 10,62171,31.7619,-106.485
1742817752,1: com_ping 10,62171,31.7619,-106.485
1742820612,1: com_ping 10,62171,31.7619,-106.485
1742821975,1: com_ping 10,62171,31.7619,-106.485
1742822942,1: com_ping 10,62171,31.7619,-106.485
1742826379,1: com_ping 10,62171,31.7619,-106.485
1742829185,1: com_ping 10,62171,31.7619,-106.485
1742833310,1: com_ping 10,62171,31.7619,-106.485
1742837757,1: com_ping 10,62171,31.7619,-106.485
1742841833,1: com_ping 10,62171,31.7619,-106.485
1742848428,1: com_ping 10,62171,31.7619,-106.485
1742850791,1: com_ping 10,62171,31.7619,-106.485
1742853615,1: com_ping 10,62171,31.7619,-106.485
1742854168,1: com_ping 10,62171,31.7619,-106.485
1742857880,1: com_ping 10,62171,31.7619,-106.485
1742858903,1: com_ping 10,62171,31.7619,-106.485
1742862707,1: com_ping 10,62171,31.7619,-106.485
1742863230,1: com_ping 10,62171,31.7619,-106.485
1742870298,1: com_ping 10,62171,31.7619,-106.485
1742870417,1: com_ping 10,62171,31.7619,-106.485
1742871329,1: com_ping 10,62171,31.7619,-106.485
1742882211,1: com_ping 10,62171,31.7619,-106.485
1742882614,1: com_ping 10,62171,31.7619,-106.485
1742885995,1: com_ping 10,62171,31.7619,-106.485
1742888955,1: com_ping 10,62171,31.7619,-106.485
1742895013,1: com_ping 10,62171,31.7619,-106.485
1742895794,1: com_ping 10,62171,31.7619,-106.485
1742896986,1: com_ping 10,62171,31.7619,-106.485
1742901121,1: com_ping 10,62171,31.7619,-106.485
1742902149,1: com_ping 10,62171,31.7619,-106.485
1742904712,1: com_ping 10,62171,31.7619,-106.485
1742905874,1: com_ping 10,62171,31.7619,-106.485
1742906089,1: com_ping 10,62171,31.7619,-106.485
1742911103,1: com_ping 10,62171,31.7619,-106.485
1742911454,1: com_ping 10,62171,31.7619,-106.485
1742911939,1: com_ping 10,62171,31.7619,-106.485
1742916860,1: com_ping 10,62171,31.7619,-106.485
1742919072,1: com_ping 10,62171,31.7619,-106.485
1742922915,1: com_ping 10,62171,31.7619,-106.485
1742928511,1: com_ping 10,62171,31.7619,-106.485
1742928922,1: com_ping 10,62171,31.7619,-106.485
1742932733,1: com_ping 10,62171,31.7619,-106.485
1742933892,1: com_ping 10,62171,31.7619,-106.485
1742935548,1: com_ping 10,62171,31.7619,-106.485
1742936041,1: com_ping 10,62171,31.7619,-106.485
1742939506,1: com_ping 10,62171,31.7619,-106.485
1742939877,1: com_ping 10,62171,31.7619,-106.485
1742941299,1: com_ping 10,62171,31.7619,-106.485
1742941323,1: com_ping 10,62171,31.7619,-106.485
1742945925,1: com_ping 10,62171,31.7619,-106.485
1742947499,1: com_ping 10,62171,31.7619,-106.485
1742948512,1: com_ping 10,62171,31.7619,-106.485
1742950526,1: com_ping 10,62171,31.7619,-106.485
1742951532,1: com_ping 10,62171,31.7619,-106.485
1742951640,1: com_ping 10,62171,31.7619,-106.485
1742965043,1: com_ping 10,62171,31.7619,-106.485
1742969113,1: com_ping 10,62171,31.7619,-106.485
1742972810,1: com_ping 10,62171,31.7619,-106.485
1742975886,1: com_ping 10,62171,31.7619,-106.485
1742977689,1: com_ping 10,62171,31.7619,-106.485
1742985835,1: com_ping 10,62171,31.7619,-106.485
1742992725,1: com_ping 10,62171,31.7619,-106.485
1743003218,1: com_ping 10,62171,31.7619,-106.485
1743005343,1: com_ping 10,62171,31.7619,-106.485
1743011014,1: com_ping 10,62171,31.7619,-106.485
1743014969,1: com_ping 10,62171,31.7619,-106.485
1743016910,1: com_ping 10,62171,31.7619,-106.485
1743022720,1: com_ping 10,62171,31.7619,-106.485
1743022853,1: com_ping 10,62171,31.7619,-106.485
1743024840,1: com_ping 10,62171,31.7619,-106.485
1743034836,1: com_ping 10,62171,31.7619,-106.485
1743035249,1: com_ping 10,62171,31.7619,-106.485
1743037289,1: com_ping 10,62171,31.7619,-106.485
1743037638,1: com_ping 10,62171,31.7619,-106.485
1743037875,1: com_ping 10,62171,31.7619,-106.485
1743039337,1: com_ping 10,62171,31.7619,-106.485
1743043258,1: com_ping 10,62171,31.7619,-106.485
1743044233,1: com_ping 10,62171,31.7619,-106.485
1743045644,1: com_ping 10,62171,31.7619,-106.485
1743047368,1: com_ping 10,62171,31.7619,-106.485
1743056216,1: com_ping 10,62171,31.7619,-106.485
1743056596,1: com_ping 10,62171,31.7619,-106.485
1743056879,1: com_ping 10,62171,31.7619,-106.485
1743059333,1: com_ping 10,62171,31.7619,-106.485
1743062131,1: com_ping 10,62171,31.7619,-106.485
1743066739,1: com_ping 10,62171,31.7619,-106.485
1743069978,1: com_ping 10,62171,31.7619,-106.485
1743074131,1: com_ping 10,62171,31.7619,-106.485
1743082301,1: com_ping 10,62171,31.7619,-106.485
1743083218,1: com_ping 10,62171,31.7619,-106.485
1743086217,1: com_ping 10,62171,31.7619,-106.485
1743086911,1: com_ping 10,62171,31.7619,-106.485
1743089136,1: com_ping 10,62171,31.7619,-106.485
1743089319,1: com_ping 10,62171,31.7619,-106.485
1743092150,1: com_ping 10,62171,31.7619,-106.485
1743094129,1: com_ping 10,62171,31.7619,-106.485
1743095883,1: com_ping 10,62171,31.7619,-106.485
1743095972,1: com_ping 10,62171,31.7619,-106.485
1743098835,1: com_ping 10,62171,31.7619,-106.485
1743099619,1: com_ping 10,62171,31.7619,-106.485
1743101414,1: com_ping 10,62171,31.7619,-106.485
1743105149,1: com_ping 10,62171,31.7619,-106.485
1743106933,1: com_ping 10,62171,31.7619,-106.485
1743108304,1: com_ping 10,62171,31.7619,-106.485
1743113948,1: com_ping 10,62171,31.7619,-106.485
1743118450,1: com_ping 10,62171,31.7619,-106.485
1743118859,1: com_ping 10,62171,31.7619,-106.485
1743127922,1: com_ping 10,62171,31.7619,-106.485
1743131230,1: com_ping 10,62171,31.7619,-106.485
1743132730,1: com_ping 10,62171,31.7619,-106.485
1743134148,1: com_ping 10,62171,31.7619,-106.485
1743139937,1: com_ping 10,62171,31.7619,-106.485
1743144555,1: com_ping 10,62171,31.7619,-106.485
1743145814,1: com_ping 10,62171,31.7619,-106.485
1743151754,1: com_ping 10,62171,31.7619,-106.485
1743152179,1: com_ping 10,62171,31.7619,-106.485
1743154981,1: com_ping 10,62171,31.7619,-106.485
1743155411,1: com_ping 10,62171,31.7619,-106.485
1743159881,1: com_ping 10,62171,31.7619,-106.485
1743163742,1: com_ping 10,62171,31.7619,-106.485
1743176682,1: com_ping 10,62171,31.7619,-106.485
1743177824,1: com_ping 10,62171,31.7619,-106.485
1743182394,1: com_ping 10,62171,31.7619,-106.485
1743182470,1: com_ping 10,62171,31.7619,-106.485
1743184560,1: com_ping 10,62171,31.7619,-106.485
1743188941,1: com_ping 10,62171,31.7619,-106.485
1743194509,1: com_ping 10,62171,31.7619,-106.485
1743204156,1: com_ping 10,62171,31.7619,-106.485
1743204486,1: com_ping 10,62171,31.7619,-106.485
1743218625,1: com_ping 10,62171,31.7619,-106.485
1743220846,1: com_ping 10,62171,31.7619,-106.485
1743221495,1: com_ping 10,62171,31.7619,-106.485
1743227178,1: com_ping 10,62171,31.7619,-106.485
1743228975,1: com_ping 10,62171,31.7619,-106.485
1743233657,1: com_ping 10,62171,31.7619,-106.485
1743236587,1: com_ping 10,62171,31.7619,-106.485
1743238263,1: com_ping 10,62171,31.7619,-106.485
1743240870,1: com_ping 10,62171,31.7619,-106.485
1743243869,1: com_ping 10,62171,31.7619,-106.485
1743244412,1: com_ping 10,62171,31.7619,-106.485
1743247422,1: com_ping 10,62171,31.7619,-106.485
1743249324,1: com_ping 10,62171,31.7619,-106.485
1743250656,1: com_ping 10,62171,31.7619,-106.485
1743251354,1: com_ping 10,62171,31.7619,-106.485
1743255365,1: com_ping 10,62171,31.7619,-106.485
1743258047,1: com_ping 10,62171,31.7619,-106.485
1743267085,1: com_ping 10,62171,31.7619,-106.485
1743268560,1: com_ping 10,62171,31.7619,-106.485
1743278231,1: com_ping 10,62171,31.7619,-106.485
1743278831,1: com_ping 10,62171,31.7619,-106.485
1743279122,1: com_ping 10,62171,31.7619,-106.485
1743281228,1: com_ping 10,62171,31.7619,-106.485
1743282048,1: com_ping 10,62171,31.7619,-106.485
1743286474,1: com_ping 10,62171,31.7619,-106.485
1743289538,1: com_ping 10,62171,31.7619,-106.485
1743289981,1: com_ping 10,62171,31.7619,-106.485
1743295887,1: com_ping 10,62171,31.7619,-106.485
1743299856,1: com_ping 10,62171,31.7619,-106.485
1743301540,1: com_ping 10,62171,31.7619,-106.485
1743303867,1: com_ping 10,62171,31.7619,-106.485
1743307106,1: com_ping 10,62171,31.7619,-106.485
1743307746,1: com_ping 10,62171,31.7619,-106.485
1743317989,1: com_ping 10,62171,31.7619,-106.485
1743319822,1: com_ping 10,62171,31.7619,-106.485
1743319899,1: com_ping 10,62171,31.7619,-106.485
1743320016,1: com_ping 10,62171,31.7619,-106.485
1743326987,1: com_ping 10,62171,31.7619,-106.485
1743328953,1: com_ping 10,62171,31.7619,-106.485
1743330881,1: com_ping 10,62171,31.7619,-106.485
1743331088,1: com_ping 10,62171,31.7619,-106.485
1743337079,1: com_ping 10,62171,31.7619,-106.485
1743337947,1: com_ping 10,62171,31.7619,-106.485
1743338830,1: com_ping 10,62171,31.7619,-106.485
1743344076,1: com_ping 10,62171,31.7619,-106.485
1743354634,1: com_ping 10,62171,31.7619,-106.485
1743356539,1: com_ping 10,62171,31.7619,-106.485
1743358135,1: com_ping 10,62171,31.7619,-106.485
1743363186,1: com_ping 10,62171,31.7619,-106.485
1743363246,1: com_ping 10,62171,31.7619,-106.485
1743364229,1: com_ping 10,62171,31.7619,-106.485
1743365113,1: com_ping 10,62171,31.7619,-106.485
1743365234,1: com_ping 10,62171,31.7619,-106.485
1743370010,1: com_ping 10,62171,31.7619,-106.485
1743371430,1: com_ping 10,62171,31.7619,-106.485
1743374170,1: com_ping 10,62171,31.7619,-106.485
1743379483,1: com_ping 10,62171,31.7619,-106.485
1743380162,1: com_ping 10,62171,31.7619,-106.485
1743386651,1: com_ping 10,62171,31.7619,-106.485
1743387176,1: com_ping 10,62171,31.7619,-106.485
1743390793,1: com_ping 10,62171,31.7619,-106.485
1743403767,1: com_ping 10,62171,31.7619,-106.485
1743406076,1: com_ping 10,62171,31.7619,-106.485
1743407779,1: com_ping 10,62171,31.7619,-106.485
1743413662,1: com_ping 10,62171,31.7619,-106.485
1743414755,1: com_ping 10,62171,31.7619,-106.485
1743416487,1: com_ping 10,62171,31.7619,-106.485
1743423921,1: com_ping 10,62171,31.7619,-106.485
1743427507,1: com_ping 10,62171,31.7619,-106.485
1743440044,1: com_ping 10,62171,31.7619,-106.485
1743443549,1: com_ping 10,62171,31.7619,-106.485
1743444994,1: com_ping 10,62171,31.7619,-106.485
1743454641,1: com_ping 10,62171,31.7619,-106.485
1743454643,1: com_ping 10,62171,31.7619,-106.485
1743454732,1: com_ping 10,62171,31.7619,-106.485
1743462660,1: com_ping 10,62171,31.7619,-106.485
1743462857,1: com_ping 10,62171,31.7619,-106.485
1743470630,1: com_ping 10,62171,31.7619,-106.485
1743475348,1: com_ping 10,62171,31.7619,-106.485
1743476535,1: com_ping 10,62171,31.7619,-106.485
1743480763,1: com_ping 10,62171,31.7619,-106.485
1743481181,1: com_ping 10,62171,31.7619,-106.485
1743484557,1: com_ping 10,62171,31.7619,-106.485
1743485249,1: com_ping 10,62171,31.7619,-106.485
1743486215,1: com_ping 10,62171,31.7619,-106.485
1743487492,1: com_ping 10,62171,31.7619,-106.485
1743491600,1: com_ping 10,62171,31.7619,-106.485
1743495886,1: com_ping 10,62171,31.7619,-106.485
1743497444,1: com_ping 10,62171,31.7619,-106.485
1743498318,1: com_ping 10,62171,31.7619,-106.485
1743498409,1: com_ping 10,62171,31.7619,-106.485
1743498583,1: com_ping 10,62171,31.7619,-106.485
1743500306,1: com_ping 10,62171,31.7619,-106.485
1743513937,1: com_ping 10,62171,31.7619,-106.485
1743516141,1: com_ping 10,62171,31.7619,-106.485
1743520222,1: com_ping 10,62171,31.7619,-106.485
1743521235,1: com_ping 10,62171,31.7619,-106.485
1743534948,1: com_ping 10,62171,31.7619,-106.485
1743535511,1: com_ping 10,62171,31.7619,-106.485
1743540421,1: com_ping 10,62171,31.7619,-106.485
1743550337,1: com_ping 10,62171,31.7619,-106.485
1743560252,1: com_ping 10,62171,31.7619,-106.485
1743565574,1: com_ping 10,62171,31.7619,-106.485
1743577019,1: com_ping 10,62171,31.7619,-106.485
1743577071,1: com_ping 10,62171,31.7619,-106.485
1743580035,1: com_ping 10,62171,31.7619,-106.485
1743581759,1: com_ping 10,62171,31.7619,-106.485
1743587402,1: com_ping 10,62171,31.7619,-106.485
1743588751,1: com_ping 10,62171,31.7619,-106.485
1743588873,1: com_ping 10,62171,31.7619,-106.485
1743589987,1: com_ping 10,62171,31.7619,-106.485
1743599621,1: com_ping 10,62171,31.7619,-106.485
1743608129,1: com_ping 10,62171,31.7619,-106.485
1743608412,1: com_ping 10,62171,31.7619,-106.485
1743610809,1: com_ping 10,62171,31.7619,-106.485
1743611293,1: com_ping 10,62171,31.7619,-106.485
1743616035,1: com_ping 10,62171,31.7619,-106.485
1743621298,1: com_ping 10,62171,31.7619,-106.485
1743622042,1: com_ping 10,62171,31.7619,-106.485
1743624252,1: com_ping 10,62171,31.7619,-106.485
1743632530,1: com_ping 10,62171,31.7619,-106.485
1743632805,1: com_ping 10,62171,31.7619,-106.485
1743634145,1: com_ping 10,62171,31.7619,-106.485
1743635780,1: com_ping 10,62171,31.7619,-106.485
1743639337,1: com_ping 10,62171,31.7619,-106.485
1743641566,1: com_ping 10,62171,31.7619,-106.485
1743645413,1: com_ping 10,62171,31.7619,-106.485
1743647086,1: com_ping 10,62171,31.7619,-106.485
1743652426,1: com_ping 10,62171,31.7619,-106.485
1743655397,1: com_ping 10,62171,31.7619,-106.485
1743657210,1: com_ping 10,62171,31.7619,-106.485
1743659000,1: com_ping 10,62171,31.7619,-106.485
1743668134,1: com_ping 10,62171,31.7619,-106.485
1743669913,1: com_ping 10,62171,31.7619,-106.485
1743671734,1: com_ping 10,62171,31.7619,-106.485
1743675409,1: com_ping 10,62171,31.7619,-106.485
1743685895,1: com_ping 10,62171,31.7619,-106.485
1743688818,1: com_ping 10,62171,31.7619,-106.485
1743691081,1: com_ping 10,62171,31.7619,-106.485
1743693812,1: com_ping 10,62171,31.7619,-106.485
1743695673,1: com_ping 10,62171,31.7619,-106.485
1743698868,1: com_ping 10,62171,31.7619,-106.485
1743701370,1: com_ping 10,62171,31.7619,-106.485
1743701698,1: com_ping 10,62171,31.7619,-106.485
1743706710,1: com_ping 10,62171,31.7619,-106.485
1743712960,1: com_ping 10,62171,31.7619,-106.485
1743716987,1: com_ping 10,62171,31.7619,-106.485
1743717024,1: com_ping 10,62171,31.7619,-106.485
1743720375,1: com_ping 10,62171,31.7619,-106.485
1743725851,1: com_ping 10,62171,31.7619,-106.485
1743726556,1: com_ping 10,62171,31.7619,-106.485
1743727601,1: com_ping 10,62171,31.7619,-106.485
1743728361,1: com_ping 10,62171,31.7619,-106.485
1743731816,1: com_ping 10,62171,31.7619,-106.485
1743742625,1: com_ping 10,62171,31.7619,-106.485
1743743351,1: com_ping 10,62171,31.7619,-106.485
1743745524,1: com_ping 10,62171,31.7619,-106.485
1743748851,1: com_ping 10,62171,31.7619,-106.485
1743752195,1: com_ping 10,62171,31.7619,-106.485
1743753280,1: com_ping 10,62171,31.7619,-106.485
1743760085,1: com_ping 10,62171,31.7619,-106.485
1743764118,1: com_ping 10,62171,31.7619,-106.485
1743764998,1: com_ping 10,62171,31.7619,-106.485
1743767079,1: com_ping 10,62171,31.7619,-106.485
1743770653,1: com_ping 10,62171,31.7619,-106.485
1743775897,1: com_ping 10,62171,31.7619,-106.485
1743778525,1: com_ping 10,62171,31.7619,-106.485
1743781724,1: com_ping 10,62171,31.7619,-106.485
1743783085,1: com_ping 10,62171,31.7619,-106.485
1743789072,1: com_ping 10,62171,31.7619,-106.485
1743791226,1: com_ping 10,62171,31.7619,-106.485
1743799484,1: com_ping 10,62171,31.7619,-106.485
1743801037,1: com_ping 10,62171,31.7619,-106.485
1743801134,1: com_ping 10,62171,31.7619,-106.485
1743804583,1: com_ping 10,62171,31.7619,-106.485
1743807665,1: com_ping 10,62171,31.7619,-106.485
1743807907,1: com_ping 10,62171,31.7619,-106.485
1743810685,1: com_ping 10,62171,31.7619,-106.485
1743812915,1: com_ping 10,62171,31.7619,-106.485
1743814540,1: com_ping 10,62171,31.7619,-106.485
1743816643,1: com_ping 10,62171,31.7619,-106.485
1743822350,1: com_ping 10,62171,31.7619,-106.485
1743824814,1: com_ping 10,62171,31.7619,-106.485
1743834968,1: com_ping 10,62171,31.7619,-106.485
1743842852,1: com_ping 10,62171,31.7619,-106.485
1743845336,1: com_ping 10,62171,31.7619,-106.485
1743845432,1: com_ping 10,62171,31.7619,-106.485
1743848020,1: com_ping 10,62171,31.7619,-106.485
1743852717,1: com_ping 10,62171,31.7619,-106.485
1743855319,1: com_ping 10,62171,31.7619,-106.485
1743859646,1: com_ping 10,62171,31.7619,-106.485
1743869590,1: com_ping 10,62171,31.7619,-106.485
1743870764,1: com_ping 10,62171,31.7619,-106.485
1743875512,1: com_ping 10,62171,31.7619,-106.485
1743878705,1: com_ping 10,62171,31.7619,-106.485
1743879629,1: com_ping 10,62171,31.7619,-106.485
1743880404,1: com_ping 10,62171,31.7619,-106.485
1743885504,1: com_ping 10,62171,31.7619,-106.485
1743885915,1: com_ping 10,62171,31.7619,-106.485
1743894451,1: com_ping 10,62171,31.7619,-106.485
1743895504,1: com_ping 10,62171,31.7619,-106.485
1743898345,1: com_ping 10,62171,31.7619,-106.485
1743911918,1: com_ping 10,62171,31.7619,-106.485
1743912488,1: com_ping 10,62171,31.7619,-106.485
1743917452,1: com_ping 10,62171,31.7619,-106.485
1743922864,1: com_ping 10,62171,31.7619,-106.485
1743925158,1: com_ping 10,62171,31.7619,-106.485
1743927550,1: com_ping 10,62171,31.7619,-106.485
1743932941,1: com_ping 10,62171,31.7619,-106.485
1743934798,1: com_ping 10,62171,31.7619,-106.485
1743934805,1: com_ping 10,62171,31.7619,-106.485
1743934971,1: com_ping 10,62171,31.7619,-106.485
1743939699,1: com_ping 10,62171,31.7619,-106.485
1743943604,1: com_ping 10,62171,31.7619,-106.485
1743945321,1: com_ping 10,62171,31.7619,-106.485
1743947786,1: com_ping 10,62171,31.7619,-106.485
1743949184,1: com_ping 10,62171,31.7619,-106.485
1743950380,1: com_ping 10,62171,31.7619,-106.485
1743950512,1: com_ping 10,62171,31.7619,-106.485
1743952337,1: com_ping 10,62171,31.7619,-106.485
1743954062,1: com_ping 10,62171,31.7619,-106.485
1743954937,1: com_ping 10,62171,31.7619,-106.485
1743959429,1: com_ping 10,62171,31.7619,-106.485
1743959788,1: com_ping 10,62171,31.7619,-106.485
1743961256,1: com_ping 10,62171,31.7619,-106.485
1743963831,1: com_ping 10,62171,31.7619,-106.485
1743969802,1: com_ping 10,62171,31.7619,-106.485
1743970339,1: com_ping 10,62171,31.7619,-106.485
1743972602,1: com_ping 10,62171,31.7619,-106.485
1743975474,1: com_ping 10,62171,31.7619,-106.485
1743976710,1: com_ping 10,62171,31.7619,-106.485
1743977614,1: com_ping 10,62171,31.7619,-106.485
1743977989,1: com_ping 10,62171,31.7619,-106.485
1743978028,1: com_ping 10,62171,31.7619,-106.485
1743981811,1: com_ping 10,62171,31.7619,-106.485
1743982018,1: com_ping 10,62171,31.7619,-106.485
1743982583,1: com_ping 10,62171,31.7619,-106.485
1743983005,1: com_ping 10,62171,31.7619,-106.485
1743983441,1: com_ping 10,62171,31.7619,-106.485
1743983740,1: com_ping 10,62171,31.7619,-106.485
1743991798,1: com_ping 10,62171,31.7619,-106.485
1743991976,1: com_ping 10,62171,31.7619,-106.485
1744000257,1: com_ping 10,62171,31.7619,-106.485
1744000939,1: com_ping 10,62171,31.7619,-106.485
1744004818,1: com_ping 10,62171,31.7619,-106.485
1744008468,1: com_ping 10,62171,31.7619,-106.485
1744008544,1: com_ping 10,62171,31.7619,-106.485
1744016195,1: com_ping 10,62171,31.7619,-106.485
1744020457,1: com_ping 10,62171,31.7619,-106.485
1744020590,1: com_ping 10,62171,31.7619,-106.485
1744025483,1: com_ping 10,62171,31.7619,-106.485
1744035386,1: com_ping 10,62171,31.7619,-106.485
1744038387,1: com_ping 10,62171,31.7619,-106.485
1744038739,1: com_ping 10,62171,31.7619,-106.485
1744040426,1: com_ping 10,62171,31.7619,-106.485
1744045167,1: com_ping 10,62171,31.7619,-106.485
1744045286,1: com_ping 10,62171,31.7619,-106.485
