unix_timestamp,telecommand,norad_id,ground_station_lat,ground_station_lon,pass_event,is_anomaly
1743345331,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743345564,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743351329,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743351521,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743351714,1: com_ping 10,62171,31.7619,-106.485,set,0
1743382079,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743382321,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743382562,1: com_ping 10,62171,31.7619,-106.485,set,0
1743388090,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743388258,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743388427,1: com_ping 10,62171,31.7619,-106.485,set,0
1743432716,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743432980,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743433246,1: com_ping 10,62171,31.7619,-106.485,set,0
1743469480,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743469747,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743470013,1: com_ping 10,62171,31.7619,-106.485,set,0
1743514406,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743514476,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743514545,1: com_ping 10,62171,31.7619,-106.485,set,0
1743520144,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743520402,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743520661,1: com_ping 10,62171,31.7619,-106.485,set,0
1743551062,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743551194,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743551327,1: com_ping 10,62171,31.7619,-106.485,set,0
1743556909,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743557164,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743557418,1: com_ping 10,62171,31.7619,-106.485,set,0
1743601662,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743601879,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743602097,1: com_ping 10,62171,31.7619,-106.485,set,0
1743607618,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743607829,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743608041,1: com_ping 10,62171,31.7619,-106.485,set,0
1743621848,1: com_ping 10,62171,31.7619,-106.485,set,1
1743638399,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743638628,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743638857,1: com_ping 10,62171,31.7619,-106.485,set,0
1743644377,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743644572,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743644766,1: com_ping 10,62171,31.7619,-106.485,set,0
1743674958,1: com_ping 10,62171,31.7619,-106.485,rise,1
1743689027,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743689288,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743689549,1: com_ping 10,62171,31.7619,-106.485,set,0
1743695193,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743695265,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743695336,1: com_ping 10,62171,31.7619,-106.485,set,0
1743725787,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743726051,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743726314,1: com_ping 10,62171,31.7619,-106.485,set,0
1743776439,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743776701,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743776965,1: com_ping 10,62171,31.7619,-106.485,set,0
1743807408,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743807487,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743807567,1: com_ping 10,62171,31.7619,-106.485,set,0
1743813464,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743813724,1: com_ping 10,62171,31.7619,-106.485,set,0
1743857981,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743858177,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743858375,1: com_ping 10,62171,31.7619,-106.485,set,0
1743864121,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743864349,1: com_ping 10,62171,31.7619,-106.485,set,0
1743894704,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743894918,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743895130,1: com_ping 10,62171,31.7619,-106.485,set,0
1743900651,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743900867,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743901082,1: com_ping 10,62171,31.7619,-106.485,set,0
1743945324,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743945578,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743945834,1: com_ping 10,62171,31.7619,-106.485,set,0
1743951419,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743951548,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743982078,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743982337,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743982595,1: com_ping 10,62171,31.7619,-106.485,set,0
1743988202,1: com_ping 10,62171,31.7619,-106.485,rise,0
1743988262,1: com_ping 10,62171,31.7619,-106.485,peak,0
1743988322,1: com_ping 10,62171,31.7619,-106.485,set,0
1744028733,1: com_ping 10,62171,31.7619,-106.485,set,1
1744032719,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744069480,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744069746,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744070010,1: com_ping 10,62171,31.7619,-106.485,set,0
1744114290,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744114459,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744114629,1: com_ping 10,62171,31.7619,-106.485,set,0
1744120156,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744120396,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744120637,1: com_ping 10,62171,31.7619,-106.485,set,0
1744150997,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744151190,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744151381,1: com_ping 10,62171,31.7619,-106.485,set,0
1744156912,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744157145,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744157377,1: com_ping 10,62171,31.7619,-106.485,set,0
1744201608,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744201852,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744202098,1: com_ping 10,62171,31.7619,-106.485,set,0
1744207650,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744207815,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744207980,1: com_ping 10,62171,31.7619,-106.485,set,0
1744238354,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744238605,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744238855,1: com_ping 10,62171,31.7619,-106.485,set,0
1744244405,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744244536,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744244666,1: com_ping 10,62171,31.7619,-106.485,set,0
1744288985,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744289251,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744289518,1: com_ping 10,62171,31.7619,-106.485,set,0
1744325743,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744326010,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744326276,1: com_ping 10,62171,31.7619,-106.485,set,0
1744370597,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744370724,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744370853,1: com_ping 10,62171,31.7619,-106.485,set,0
1744376404,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744376654,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744376906,1: com_ping 10,62171,31.7619,-106.485,set,0
1744407279,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744407443,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744407607,1: com_ping 10,62171,31.7619,-106.485,set,0
1744413160,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744413406,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744413651,1: com_ping 10,62171,31.7619,-106.485,set,0
1744458110,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744458342,1: com_ping 10,62171,31.7619,-106.485,set,0
1744463872,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744464064,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744464258,1: com_ping 10,62171,31.7619,-106.485,set,0
1744494615,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744494855,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744495095,1: com_ping 10,62171,31.7619,-106.485,set,0
1744500621,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744500963,1: com_ping 10,62171,31.7619,-106.485,set,0
1744545237,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744545500,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744545765,1: com_ping 10,62171,31.7619,-106.485,set,0
1744582257,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744582522,1: com_ping 10,62171,31.7619,-106.485,set,0
1744626928,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744626973,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744627018,1: com_ping 10,62171,31.7619,-106.485,set,0
1744632638,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744632896,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744633156,1: com_ping 10,62171,31.7619,-106.485,set,0
1744663556,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744663679,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744663802,1: com_ping 10,62171,31.7619,-106.485,set,0
1744669392,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744669648,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744669903,1: com_ping 10,62171,31.7619,-106.485,set,0
1744683231,1: com_ping 10,62171,31.7619,-106.485,set,1
1744714139,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744714351,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744714564,1: com_ping 10,62171,31.7619,-106.485,set,0
1744720083,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744720298,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744720513,1: com_ping 10,62171,31.7619,-106.485,set,0
1744750862,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744751088,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744751312,1: com_ping 10,62171,31.7619,-106.485,set,0
1744756830,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744757031,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744757231,1: com_ping 10,62171,31.7619,-106.485,set,0
1744801475,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744801733,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744801993,1: com_ping 10,62171,31.7619,-106.485,set,0
1744805681,1: com_ping 10,62171,31.7619,-106.485,set,1
1744807615,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744807707,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744807798,1: com_ping 10,62171,31.7619,-106.485,set,0
1744838223,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744838485,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744838747,1: com_ping 10,62171,31.7619,-106.485,set,0
1744888858,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744889386,1: com_ping 10,62171,31.7619,-106.485,set,0
1744919854,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744919896,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744919938,1: com_ping 10,62171,31.7619,-106.485,set,0
1744925610,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744925873,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744926135,1: com_ping 10,62171,31.7619,-106.485,set,0
1744933493,1: com_ping 10,62171,31.7619,-106.485,rise,1
1744965322,1: com_ping 10,62171,31.7619,-106.485,set,1
1744970389,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744970575,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744970762,1: com_ping 10,62171,31.7619,-106.485,set,0
1744976282,1: com_ping 10,62171,31.7619,-106.485,rise,0
1744976514,1: com_ping 10,62171,31.7619,-106.485,peak,0
1744976747,1: com_ping 10,62171,31.7619,-106.485,set,0
1745007097,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745007302,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745007506,1: com_ping 10,62171,31.7619,-106.485,set,0
1745013029,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745013252,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745013474,1: com_ping 10,62171,31.7619,-106.485,set,0
1745025366,1: com_ping 10,62171,31.7619,-106.485,rise,1
1745057700,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745057949,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745058200,1: com_ping 10,62171,31.7619,-106.485,set,0
1745063769,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745063914,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745064060,1: com_ping 10,62171,31.7619,-106.485,set,0
1745094440,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745094696,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745094950,1: com_ping 10,62171,31.7619,-106.485,set,0
1745100522,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745100622,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745141399,1: com_ping 10,62171,31.7619,-106.485,peak,1
1745145064,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745145329,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745145596,1: com_ping 10,62171,31.7619,-106.485,set,0
1745181814,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745182080,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745182345,1: com_ping 10,62171,31.7619,-106.485,set,0
1745226634,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745226782,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745226931,1: com_ping 10,62171,31.7619,-106.485,set,0
1745232468,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745232961,1: com_ping 10,62171,31.7619,-106.485,set,0
1745256483,1: com_ping 10,62171,31.7619,-106.485,set,1
1745263320,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745263497,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745263674,1: com_ping 10,62171,31.7619,-106.485,set,0
1745269214,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745269455,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745269694,1: com_ping 10,62171,31.7619,-106.485,set,0
1745313912,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745314149,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745314386,1: com_ping 10,62171,31.7619,-106.485,set,0
1745318601,1: com_ping 10,62171,31.7619,-106.485,set,1
1745319924,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745320105,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745350643,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745350888,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745351132,1: com_ping 10,62171,31.7619,-106.485,set,0
1745356664,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745356821,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745356977,1: com_ping 10,62171,31.7619,-106.485,set,0
1745374961,1: com_ping 10,62171,31.7619,-106.485,rise,1
1745379515,1: com_ping 10,62171,31.7619,-106.485,rise,1
1745401256,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745401786,1: com_ping 10,62171,31.7619,-106.485,set,0
1745438002,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745438269,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745438534,1: com_ping 10,62171,31.7619,-106.485,set,0
1745482889,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745482973,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745483056,1: com_ping 10,62171,31.7619,-106.485,set,0
1745488641,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745488897,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745489154,1: com_ping 10,62171,31.7619,-106.485,set,0
1745519536,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745519674,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745519812,1: com_ping 10,62171,31.7619,-106.485,set,0
1745525387,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745525640,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745525892,1: com_ping 10,62171,31.7619,-106.485,set,0
1745529409,1: com_ping 10,62171,31.7619,-106.485,set,1
1745570114,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745570331,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745570550,1: com_ping 10,62171,31.7619,-106.485,set,0
1745576071,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745576279,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745576488,1: com_ping 10,62171,31.7619,-106.485,set,0
1745606832,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745607062,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745607291,1: com_ping 10,62171,31.7619,-106.485,set,0
1745612809,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745613002,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745613194,1: com_ping 10,62171,31.7619,-106.485,set,0
1745644261,1: com_ping 10,62171,31.7619,-106.485,set,1
1745657435,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745657955,1: com_ping 10,62171,31.7619,-106.485,set,0
1745663600,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745663669,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745694175,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745694439,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745694701,1: com_ping 10,62171,31.7619,-106.485,set,0
1745744801,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745745063,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745745326,1: com_ping 10,62171,31.7619,-106.485,set,0
1745775765,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745775832,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745775900,1: com_ping 10,62171,31.7619,-106.485,set,0
1745781545,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745781806,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745782067,1: com_ping 10,62171,31.7619,-106.485,set,0
1745826306,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745826497,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745826689,1: com_ping 10,62171,31.7619,-106.485,set,0
1745832208,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745832436,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745832666,1: com_ping 10,62171,31.7619,-106.485,set,0
1745863008,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745863217,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745863425,1: com_ping 10,62171,31.7619,-106.485,set,0
1745868945,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745869164,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745869384,1: com_ping 10,62171,31.7619,-106.485,set,0
1745879736,1: com_ping 10,62171,31.7619,-106.485,rise,1
1745913601,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745913852,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745914104,1: com_ping 10,62171,31.7619,-106.485,set,0
1745919678,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745919817,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745950334,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745950591,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745950846,1: com_ping 10,62171,31.7619,-106.485,set,0
1745956426,1: com_ping 10,62171,31.7619,-106.485,rise,0
1745956514,1: com_ping 10,62171,31.7619,-106.485,peak,0
1745956603,1: com_ping 10,62171,31.7619,-106.485,set,0
1746000947,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746001212,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746001478,1: com_ping 10,62171,31.7619,-106.485,set,0
1746037688,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746037954,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746038219,1: com_ping 10,62171,31.7619,-106.485,set,0
1746082495,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746082646,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746082797,1: com_ping 10,62171,31.7619,-106.485,set,0
1746088577,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746088822,1: com_ping 10,62171,31.7619,-106.485,set,0
1746119174,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746119353,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746119532,1: com_ping 10,62171,31.7619,-106.485,set,0
1746125070,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746125547,1: com_ping 10,62171,31.7619,-106.485,set,0
1746169756,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746169993,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746175374,1: com_ping 10,62171,31.7619,-106.485,set,1
1746175768,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746175948,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746176128,1: com_ping 10,62171,31.7619,-106.485,set,0
1746206478,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746206724,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746206968,1: com_ping 10,62171,31.7619,-106.485,set,0
1746212500,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746212655,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746212810,1: com_ping 10,62171,31.7619,-106.485,set,0
1746257080,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746257344,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746257609,1: com_ping 10,62171,31.7619,-106.485,set,0
1746264477,1: com_ping 10,62171,31.7619,-106.485,set,1
1746294084,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746294349,1: com_ping 10,62171,31.7619,-106.485,set,0
1746297823,1: com_ping 10,62171,31.7619,-106.485,set,1
1746314907,1: com_ping 10,62171,31.7619,-106.485,set,1
1746338699,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746338778,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746338857,1: com_ping 10,62171,31.7619,-106.485,set,0
1746344445,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746344700,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746344957,1: com_ping 10,62171,31.7619,-106.485,set,0
1746375335,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746375470,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746375605,1: com_ping 10,62171,31.7619,-106.485,set,0
1746381182,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746381435,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746381687,1: com_ping 10,62171,31.7619,-106.485,set,0
1746425900,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746426116,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746431853,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746432062,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746432272,1: com_ping 10,62171,31.7619,-106.485,set,0
1746462609,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746468582,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746468777,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746468972,1: com_ping 10,62171,31.7619,-106.485,set,0
1746513201,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746513459,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746513719,1: com_ping 10,62171,31.7619,-106.485,set,0
1746519354,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746519431,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746519508,1: com_ping 10,62171,31.7619,-106.485,set,0
1746549932,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746550195,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746550456,1: com_ping 10,62171,31.7619,-106.485,set,0
1746587457,1: com_ping 10,62171,31.7619,-106.485,set,1
1746600545,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746600807,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746601070,1: com_ping 10,62171,31.7619,-106.485,set,0
1746631520,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746631568,1: com_ping 10,62171,31.7619,-106.485,peak,0
1746631616,1: com_ping 10,62171,31.7619,-106.485,set,0
1746637280,1: com_ping 10,62171,31.7619,-106.485,rise,0
1746637542,1: com_ping 10,62171,31.7619,-106.485,peak,0
